# coding: utf-8
# 用户词库
# 与系统词条重码时居后，如想居前，请把词条放到flypy_top.txt文件内
# 
# 编码格式：字词+Tab符+编码（用户词库本身有重码则还需后面+Tab符+权重，权重大者居前，权重数字随意）
#
#    -------- 强调一下 --------
# 
#   词条和编码之间的不是空格，而是Tab符
#   按住键盘 G 键，切换到功能键盘，使用上面的Tab键
# 
#    -------------------------------
# 
# 系统次选词放在flypy_sys.txt文件内，可修改删除
# 简词补全放本文件内，不需要可删除
# 用户词库，下行开始添加，编码格式见上，部署后生效

# 全码词
鬼话	gvhx	1
鬼话大陆版	gvhxdalubj	1
鬼画符	gvhxfu	1
鬼话连篇	gvhxlmpm	1
鬼话连篇之镜仙	gvhxlmpmvijkxm	1
桂花巷	gvhxxl	1
归还	gvhr	1
诡婚	gvhy	1
鬼魂	gvhy	1
鬼魂传奇	gvhyirqi	1
鬼魂西行	gvhyxixk	1
鬼火咁靓	gvhogjll	1
诡计	gvji	1
轨迹	gvji	1
鬼祭	gvji	1
鬼计	gvji	1
诡计多端	gvjidodr	1
鬼伎回忆录	gvjihvyilu	1
轨迹人	gvjirf	1
鬼计双雄	gvjiulxs	1
归家之路	gvjxvilu	1
鬼奸	gvjm	1
鬼见愁	gvjmiz	1
鬼教練	gvjnlm	1
诡劫	gvjp	1
鬼接	gvjp	1
鬼结	gvjp	1
鬼界超级混蛋	gvjpicjihydj	1
鬼节传说	gvjpiruo	1
鬼街传说	gvjpiruo	1
鬼街传说微电影	gvjpiruowwdmyk	1
鬼街骑士	gvjpqiui	1
鬼进鬼出	gvjbgviu	1
鬼井	gvjk	1
鬼镜	gvjk	1
鬼精灵	gvjklk	1
鬼精灵起源	gvjklkqiyr	1
规矩	gvju	1
鬼局	gvju	1
鬼剧院之惊青艳女郎	gvjuyrvijkqkyjnvlh	1
鬼局之放开那僵尸	gvjuvifhkdnajlui	1
鬼局之荒村老僵	gvjuvihlcylcjl	1
鬼局之僵尸都去哪儿了	gvjuvijluidzqunaerle	1
鬼局之猛鬼大厦	gvjuvimggvdaua	1
鬼局之异度幽林	gvjuviyiduyzlb	1
贵客光临	gvkegllb	1
鬼哭	gvku	1
鬼哭神嚎	gvkuufhc	1
归来	gvld	1
归来的人	gvldderf	1
归来的醉鬼	gvlddezvgv	1
归来那个冬季	gvldnagedsji	1
鬼来咬	gvldyc	1
归来者微电影	gvldvewwdmyk	1
鬼佬	gvlc	1
鬼佬狗屎工	gvlcgzuigs	1
柜里孩	gvlihd	1
鬼脸儿杜兴	gvlmerduxk	1
鬼林	gvlb	1
桂林北爱之爱的方向	gvlbbwaiviaidefhxl	1
桂林北爱之爱的钥匙	gvlbbwaiviaideycui	1
鬼铃	gvlk	1
鬼灵精怪	gvlkjkgk	1
鬼玲珑	gvlkls	1
鬼流星	gvlqxk	1
鬼楼	gvlz	1
诡楼之除夕夜	gvlzviiuxiye	1
鬼妈	gvma	1
鬼马保镖贼美人	gvmabcbnzwmwrf	1
鬼马大侠	gvmadaxx	1
鬼马电视台	gvmadmuitd	1
鬼马飞人	gvmafwrf	1
鬼马功夫	gvmagsfu	1
鬼马姑爷仔	gvmaguyezd	1
鬼马家族	gvmajxzu	1
鬼马精灵	gvmajklk	1
鬼马狂想曲	gvmaklxlqu	1
鬼马狂想曲粤语	gvmaklxlquytyu	1
鬼妈妈	gvmama	1
鬼妈妈韩国版	gvmamahjgobj	1
鬼马俏医生	gvmaqnyiug	1
鬼马神偷	gvmauftz	1
鬼马双星	gvmaulxk	1
鬼马双星粤语	gvmaulxkytyu	1
鬼马太空船	gvmatdksir	1
鬼马天师	gvmatmui	1
鬼马戏王	gvmaxiwh	1
鬼马小精灵	gvmaxnjklk	1
鬼马小精灵之恐怖学校	gvmaxnjklkviksbuxtxn	1
鬼马小精灵之圣诞惊魂记	gvmaxnjklkviugdjjkhyji	1
鬼马小淘气	gvmaxntcqi	1
鬼马小天使	gvmaxntmui	1
鬼马小天使鬼马小天使	gvmaxntmuigvmaxntmui	1
鬼马校园	gvmaxnyr	1
鬼马校园粤语版	gvmaxnyrytyubj	1
鬼马智多星	gvmavidoxk	1
鬼马智多星粤语	gvmavidoxkytyu	1
鬼马朱唇	gvmavuiy	1
鬼马朱唇粤语	gvmavuiyytyu	1
鬼妹	gvmw	1
鬼魅灯	gvmwdg	1
鬼门关	gvmfgr	1
鬼门遗孤	gvmfyigu	1
诡门之异能觉醒	gvmfviyingjtxk	1
鬼掹脚	gvmgjn	1
瑰觅	gvmi	1
闺蜜	gvmi	1
闺蜜爱人	gvmiairf	1
闺蜜大爆炸	gvmidabcva	1
闺蜜大作战	gvmidazovj	1
闺蜜合集	gvmiheji	1
闺蜜日记	gvmiriji	1
闺蜜微电影	gvmiwwdmyk	1
闺蜜勿扰	gvmiwurc	1
鬼迷心窍	gvmixbqn	1
闺蜜预告版微电影	gvmiyugcbjwwdmyk	1
鬼面人	gvmmrf	1
鬼面忍者	gvmmrfve	1
鬼灭灯之冤魂不散	gvmpdgviyrhybusj	1
鬼名模	gvmkmo	1
鬼名模国语版	gvmkmogoyubj	1
鬼名模粤语版	gvmkmoytyubj	1
鬼磨坊	gvmofh	1
鬼谋	gvmz	1
鬼纳特归来	gvnategvld	1
鬼怒川	gvnuir	1
鬼虐杀	gvntua	1
鬼女魔咒	gvnvmovz	1
鬼牌	gvpd	1
鬼朋友	gvpgyz	1
鬼琵琶	gvpipa	1
鬼片王之再现凶榜	gvpmwhvizdxmxsbh	1
诡拼车	gvpbie	1
鬼妻	gvqi	1
鬼妻的丈夫	gvqidevhfu	1
鬼潜艇	gvqmtk	1
鬼请你睇戏	gvqknidixi	1
鬼请你睇戏国语版	gvqknidixigoyubj	1
鬼请你睇戏粤语版	gvqknidixiytyubj	1
鬼情人	gvqkrf	1
归去来	gvquld	1
归去来兮	gvquldxi	1
归去来兮微电影	gvquldxiwwdmyk	1
贵圈	gvqr	1
贵圈好乱	gvqrhclr	1
贵人迷	gvrfmi	1
鬼入侵	gvruqb	1
鬼三惊	gvsjjk	1
诡森灵	gvsflk	1
鬼鲨	gvua	1
詭山	gvuj	1
鬼上身	gvuhuf	1
鬼神传	gvufir	1
鬼神传剧场版	gvufirjuihbj	1
鬼声鬼气	gvuggvqi	1
诡事	gvui	1
鬼使神差	gvuiufid	1
鬼使神探	gvuiuftj	1
鬼书	gvuu	1
鬼水怪谈	gvuvgktj	1
鬼水怪谈美国篇	gvuvgktjmwgopm	1
鬼水凶灵	gvuvxslk	1
诡丝	gvsi	1
归宿	gvsu	1
鬼宿舍	gvsuue	1
鬼胎	gvtd	1
鬼太监	gvtdjm	1
鬼太郎剧场版	gvtdlhjuihbj	1
鬼汤	gvth	1
诡替身	gvtiuf	1
鬼天使	gvtmui	1
鬼天师	gvtmui	1
归天图	gvtmtu	1
鬼同你玩	gvtsniwj	1
鬼同你有缘之阴尸路	gvtsniyzyrviybuilu	1
鬼童院	gvtsyr	1
归土	gvtu	1
归途	gvtu	1
鬼途	gvtu	1
归途列车	gvtulpie	1
龟兔赛跑	gvtusdpc	1
归土粤语	gvtuytyu	1
龟兔再跑	gvtuzdpc	1
诡娃	gvwa	1
鬼娃的诅咒	gvwadezuvz	1
鬼娃花子	gvwahxzi	1
鬼娃回魂	gvwahvhy	1
鬼娃孽种	gvwanpvs	1
诡娃娃	gvwawa	1
鬼娃娃花子	gvwawahxzi	1
鬼娃新娘	gvwaxbnl	1
鬼娃咒	gvwavz	1
归完版	gvwjbj	1
鬼玩人	gvwjrf	1
鬼网吧	gvwhba	1
鬼味人间	gvwwrfjm	1
鬼屋	gvwu	1
鬼雾	gvwu	1
鬼屋餐厅	gvwucjtk	1
鬼屋穿梭人	gvwuirsorf	1
鬼屋大电影	gvwudadmyk	1
鬼屋惊魂	gvwujkhy	1
鬼屋丽人	gvwulirf	1
鬼屋冤魂	gvwuyrhy	1
鬼熄灯	gvxidg	1
鬼仙沟	gvxmgz	1
鬼线人	gvxmrf	1
归乡	gvxl	1
归乡之路	gvxlvilu	1
鬼新娘	gvxbnl	1
归心似箭	gvxbsijm	1
鬼学校	gvxtxn	1
归寻	gvxy	1
鬼讯号	gvxyhc	1
归颜	gvyj	1
诡魇	gvyj	1
鬼焰	gvyj	1
鬼眼	gvyj	1
鬼眼刑警	gvyjxkjk	1
鬼样少年少女	gvyhucnmucnv	1
鬼咬鬼	gvycgv	1
鬼咬鬼国语版	gvycgvgoyubj	1
鬼咬鬼粤语版	gvycgvytyubj	1
鬼也笑	gvyexn	1
鬼爷爷	gvyeye	1
鬼夜之迷離夜	gvyevimiliye	1
鬼夜之奇幻夜	gvyeviqihrye	1
皈依	gvyi	1
诡异空间	gvyiksjm	1
鬼已来电	gvyilddm	1
诡异力量	gvyilill	1
诡异录之锁龙井	gvyiluvisolsjk	1
诡异占卜	gvyivjbu	1
鬼银幕	gvybmu	1
鬼影	gvyk	1
鬼映	gvyk	1
鬼影重重	gvykisis	1
诡婴吉咪	gvykjimi	1
鬼影敲门	gvykqnmf	1
鬼影人	gvykrf	1
鬼影实录	gvykuilu	1
鬼影实录恶搞版	gvykuilueegcbj	1
鬼影实录诅咒	gvykuiluzuvz	1
鬼影泰国版	gvyktdgobj	1
诡影逃亡	gvyktcwh	1
诡影幽灵	gvykyzlk	1
鬼友	gvyz	1
鬼诱	gvyz	1
鬼友女伴	gvyznvbj	1
鬼域	gvyu	1
鬼域的故事	gvyudeguui	1
鬼域国语全集	gvyugoyuqrji	1
鬼蜮失魂地	gvyuuihydi	1
鬼域粤语	gvyuytyu	1
鬼域粤语全集	gvyuytyuqrji	1
鬼怨	gvyr	1
鬼月	gvyt	1
鬼月禁忌	gvytjbji	1
鬼月杀机	gvytuaji	1
鬼仔	gvzd	1
规则	gvze	1
规则第三条	gvzedisjtn	1
规则改变	gvzegdbm	1
规则微电影	gvzewwdmyk	1
鬼债	gvvd	1
鬼宅笔记	gvvdbiji	1
诡宅新娘	gvvdxbnl	1
诡宅之幽灵党	gvvdviyzlkdh	1
鬼战	gvvj	1
鬼丈夫	gvvhfu	1
鬼蟑螂	gvvhlh	1
鬼遮眼	gvveyj	1
诡镇	gvvf	1
鬼镇	gvvf	1
鬼镇之花	gvvfvihx	1
鬼整人	gvvgrf	1
鬼肢解	gvvijp	1
鬼追人	gvvvrf	1
鬼子的密码	gvzidemima	1
鬼子进村	gvzijbcy	1
柜子开了	gvzikdle	1
鬼子来了	gvzildle	1
柜子里的人	gvziliderf	1
鬼子怕鬼	gvzipagv	1
刽子手	gvziuz	1
鬼子又来了	gvziyzldle	1
贵族	gvzu	1
跪族	gvzu	1
贵族大盗	gvzudadc	1
贵族的荣誉	gvzudersyu	1
贵族谜情	gvzumiqk	1
贵族艳妓	gvzuyjji	1
鬼诅咒	gvzuvz	1
鬼作秀	gvzoxq	1
滚滚红尘	gygyhsif	1
滚滚雷霆	gygylwtk	1
滚拉拉的枪	gylaladeql	1
滚入红尘	gyruhsif	1
滚石风云	gyuifgyy	1
滚石乐队	gyuiytdv	1
棍王	gywh	1
滚逐青春	gyvuqkiy	1
果阿猎人	goaalprf	1
过把瘾就死	gobaybjqsi	1
国宝迷踪	gobcmizs	1
国宝山椒鱼	gobcujjnyu	1
国宝疑云	gobcyiyy	1
国宝总动员	gobczsdsyr	1
过埠新娘	gobuxbnl	1
过埠新娘国语全集	gobuxbnlgoyuqrji	1
过埠新娘完整版	gobuxbnlwjvgbj	1
过埠新娘粤语全集	gobuxbnlytyuqrji	1
国产凌凌漆	goijlklkqi	1
国产雪蛤威龙	goijxthawwls	1
过错	goco	1
国道封闭	godcfgbi	1
果儿满山红	goermjujhs	1
国防大机密	gofhdajimi	1
国防大机密英文版	gofhdajimiykwfbj	1
国风	gofg	1
国父阿塔图尔克	gofuaatatuerke	1
国父孙中山与开国英雄	gofusyvsujyukdgoykxs	1
锅盖头	gogdtz	1
锅盖侠大战龙虾人	gogdxxdavjlsxxrf	1
国歌	goge	1
过关斩将	gogrvjjl	1
过猴山	gohzuj	1
国徽	gohv	1
国际裁判	gojicdpj	1
国际长途	gojiihtu	1
国际大营救	gojidaykjq	1
国际动漫博览会	gojidsmjboljhv	1
国际歌	gojige	1
国际机场	gojijiih	1
国际交换生	gojijnhrug	1
国际空间站	gojiksjmvj	1
国际市场	gojiuiih	1
国际刑事法院	gojixkuifayr	1
过激行为	gojixkww	1
国家	gojx	1
国家安全	gojxanqr	1
国家保安	gojxbcan	1
国家宝藏	gojxbczh	1
国家财产	gojxcdij	1
国家代表	gojxddbn	1
国家的诞生	gojxdedjug	1
国家的骄傲	gojxdejnao	1
国家地理	gojxdili	1
国家公敌	gojxgsdi	1
国家机密	gojxjimi	1
过家家	gojxjx	1
国家利益	gojxliyi	1
国家密码	gojxmima	1
国家使命	gojxuimk	1
国家要案	gojxycan	1
果酱	gojl	1
锅匠裁缝士兵间谍	gojlcdfguibkjmdp	1
果酱短片集	gojldrpmji	1
过江龙	gojlls	1
过江龙大陆版	gojllsdalubj	1
过江龙独闯虎穴	gojllsduilhuxt	1
过江小子	gojlxnzi	1
过界	gojp	1
过街老虎	gojplchu	1
过界男女	gojpnjnv	1
过境	gojk	1
国境边界	gojkbmjp	1
国境的南边	gojkdenjbm	1
国境线	gojkxm	1
国境之爱	gojkviai	1
国境之南	gojkvinj	1
过客	goke	1
过客的创伤	gokedeiluh	1
锅炉工	golugs	1
锅炉制造商	goluvizcuh	1
国门之约	gomfviyt	1
国门之约微电影	gomfviytwwdmyk	1
国民公敌	gombgsdi	1
国民警卫队	gombjkwwdv	1
国民新女性	gombxbnvxk	1
郭明义	gomkyi	1
过年	gonm	1
過年	gonm	1
过年打鬼子	gonmdagvzi	1
过年好	gonmhc	1
过年回家	gonmhvjx	1
过年回家清单	gonmhvjxqkdj	1
果皮	gopi	1
过气童星	goqitsxk	1
国旗下的讲话	goqixxdejlhx	1
过气校园明星	goqixnyrmkxk	1
国庆纪事	goqkjiui	1
国庆十点钟	goqkuidmvs	1
国庆阅兵	goqkytbk	1
过去的回忆该如何面对	goqudehvyigdruhemmdv	1
过去的时光	goqudeuigl	1
过去的罪行	goqudezvxk	1
过去完成时	goquwjigui	1
过去未来	goquwwld	1
国人阅读习惯报告	gorfytduxigrbcgc	1
过人之处	gorfviiu	1
过山	gouj	1
过山车	goujie	1
果实	goui	1
果实的谋杀	gouidemzua	1
过失杀人	gouiuarf	1
国士无双	gouiwuul	1
国士无双台湾版	gouiwuultdwjbj	1
国四英雄传	gosiykxsvr	1
国土防线	gotufhxm	1
国土资源局长	gotuziyrjuvh	1
锅碗瓢盆交响曲	gowjpnpfjnxlqu	1
国王	gowh	1
过往	gowh	1
国王班底	gowhbjdi	1
国王的宝藏	gowhdebczh	1
国王的三明治	gowhdesjmkvi	1
国王的水晶	gowhdeuvjk	1
国王的项链	gowhdexllm	1
国王的新衣	gowhdexbyi	1
国王的演讲	gowhdeyjjl	1
国王的演讲背后的故事	gowhdeyjjlbwhzdeguui	1
国王的异想世界	gowhdeyixluijp	1
国王的早餐	gowhdezccj	1
国王归来	gowhgvld	1
国王叔叔	gowhuuuu	1
国王卫队	gowhwwdv	1
国王卫士	gowhwwui	1
国王演讲	gowhyjjl	1
国王已死	gowhyisi	1
国王游戏	gowhyzxi	1
国王与王后	gowhyuwhhz	1
国王与我	gowhyuwo	1
国王与小鸟	gowhyuxnnn	1
国王之路	gowhvilu	1
国王之路上	gowhviluuh	1
国王之路下	gowhviluxx	1
过夜	goye	1
果蝇	goyk	1
过云雨	goyyyu	1
过站	govj	1
果汁	govi	1
国中女生	govsnvug	1
国中十四章	govsuisivh	1
哈巴涅拉	habanpla	1
哈比全家福	habiqrjxfu	1
哈比王传奇	habiwhirqi	1
哈勃望远镜	habowhyrjk	1
哈勃眼中的宇宙	haboyjvsdeyuvz	1
哈布洛先生	habuloxmug	1
哈德斯菲尔德	hadesifwerde	1
哈德维希	hadewwxi	1
哈德逊岸边的海德公园	hadexyanbmdehddegsyr	1
哈得逊河丘上的莫斯科	hadexyheqquhdemosike	1
哈迪塞镇之战	hadisdvfvivj	1
哈尔滨大谋杀	haerbbdamzua	1
哈尔的移动城堡	haerdeyidsigbc	1
哈菲兹	hafwzi	1
哈佛女孩	hafonvhd	1
哈佛之夜	hafoviye	1
哈根盒子广场	hagfheziglih	1
哈哈哈	hahaha	1
哈哈笑	hahaxn	1
哈拉	hala	1
哈啦大发师	haladafaui	1
哈拉加斯	halajxsi	1
哈啦辣美眉	halalamwmw	1
哈啦美发师	halamwfaui	1
哈啦猛男秀	halamgnjxq	1
哈啦上菜	halauhcd	1
哈拉上路	halauhlu	1
哈琅署火	halhuuho	1
哈雷摩托	halwmoto	1
哈雷兄弟	halwxsdi	1
哈利波特与死亡圣器	haliboteyusiwhugqi	1
哈里布朗	halibulh	1
哈利路亚	haliluya	1
哈里路亚	haliluya	1
哈里如何变成一棵树	haliruhebmigyikeuu	1
哈里森蒙特格梅里	halisfmgtegemwli	1
哈里什昌德拉工厂	haliufihdelagsih	1
哈利斯特游艇谋杀案	halisiteyztkmzuaan	1
哈利与马克斯	haliyumakesi	1
哈里之战	halivivj	1
哈林行动	halbxkds	1
哈林夜总会	halbyezshv	1
哈留恩佩与邪恶祭司	halqenpwyuxpeejisi	1
哈罗比基尼	halobijini	1
哈罗德	halode	1
哈罗俄亥俄	haloeehdee	1
哈洛与慕德	haloyumude	1
蛤蟆的油	hamadeyz	1
蛤蟆英雄传	hamaykxsvr	1
哈默尔恩	hamoeren	1
哈姆莱特	hamuldte	1
哈姆雷特	hamulwte	1
哈奴曼	hanumj	1
哈骚派	hascpd	1
哈森与加米拉	hasfyujxmila	1
哈什尔	haufer	1
哈斯木	hasimu	1
哈泰利	hatdli	1
哈特的战争	hatedevjvg	1
哈瓦那	hawana	1
哈维	haww	1
哈维的最后机会	hawwdezvhzjihv	1
哈兹米和他的翻译	hazimihetadefjyi	1
海岸大捕怪	hdandabugk	1
海岸风雷	hdanfglw	1
海岸警卫队	hdanjkwwdv	1
海岸猎鹰	hdanlpyk	1
海岸情深	hdanqkuf	1
海岸線	hdanxm	1
海岸线	hdanxm	1
海岸线韩国版	hdanxmhjgobj	1
海豹第六小队	hdbcdilqxndv	1
海豹干将	hdbcgjjl	1
海报狂想曲	hdbcklxlqu	1
海豹六队	hdbclqdv	1
海豹六队之突袭奥萨马本拉登	hdbclqdvvituxiaosamabfladg	1
海报男孩	hdbcnjhd	1
海报女郎	hdbcnvlh	1
海豹特种部队	hdbctevsbudv	1
海豹突击队	hdbctujidv	1
海边	hdbm	1
海边柏林城	hdbmbolbig	1
海边的风	hdbmdefg	1
海边的女人	hdbmdenvrf	1
海边假期	hdbmjxqi	1
海边旅店	hdbmlvdm	1
海边女人	hdbmnvrf	1
海边奇遇	hdbmqiyu	1
海滨	hdbb	1
海滨薄梦	hdbbbomg	1
海滨诊所	hdbbvfso	1
海兵四号生徒	hdbksihcugtu	1
海城幻想	hdighrxl	1
海城幻象	hdighrxl	1
害虫	hdis	1
害虫横行	hdishgxk	1
海胆煎饼	hddjjmbk	1
海岛	hddc	1
海盗	hddc	1
海盗埃里克	hddcailike	1
海盗船与碰碰猫	hddciryupgpgmc	1
海盗岛	hddcdc	1
海盗的故事	hddcdeguui	1
海盗的诅咒	hddcdezuvz	1
海盗电台	hddcdmtd	1
海盗夺宝	hddcdobc	1
海盗风云	hddcfgyy	1
海盗假期	hddcjxqi	1
海盗历险记	hddclixmji	1
海盗人生	hddcrfug	1
海盗王	hddcwh	1
海盗舞王	hddcwuwh	1
海盗寻宝	hddcxybc	1
海岛之恋	hddcvilm	1
海的沉默	hddeifmo	1
海的故事	hddeguui	1
海的黎明	hddelimk	1
海的女儿	hddenver	1
海的声音	hddeugyb	1
海的颜色	hddeyjse	1
海的钥匙	hddeycui	1
海蒂	hddi	1
海底城	hddiig	1
海底大冒险	hddidamcxm	1
海底的召唤	hddidevchr	1
海底喋血战	hddidpxtvj	1
海底动员	hddidsyr	1
海底怪客	hddigkke	1
海底军舰	hddijyjm	1
海底快车	hddikkie	1
海底两万里	hddillwjli	1
海底擒谍	hddiqbdp	1
海底三万里	hddisjwjli	1
海底深蓝	hddiuflj	1
海底咒语	hddivzyu	1
海底总动员	hddizsdsyr	1
海店	hddm	1
海尔空气捍卫者军团	hderksqihjwwvejytr	1
海风	hdfg	1
海风吹来	hdfgivld	1
嗨哥驾到	hdgejxdc	1
海根	hdgf	1
海宫宝盒	hdgsbche	1
海公子	hdgszi	1
骸骨	hdgu	1
骸骨之城	hdguviig	1
海龟	hdgv	1
海龟奇妙之旅	hdgvqimnvilv	1
海龟神奇之旅	hdgvufqivilv	1
海龟先生	hdgvxmug	1
骇过阴阳线	hdgoybyhxm	1
海魂	hdhy	1
还记得吗	hdjidema	1
还记得那片天空	hdjidenapmtmks	1
还记得陪你打架的兄弟吗	hdjidepwnidajxdexsdima	1
还剑奇情	hdjmqiqk	1
海角惊魂	hdjnjkhy	1
海角驚魂	hdjnjkhy	1
海角乐园	hdjnleyr	1
海角七号	hdjnqihc	1
海角擒凶	hdjnqbxs	1
海角情缘	hdjnqkyr	1
海角天涯	hdjntmya	1
海角危情	hdjnwwqk	1
海角游魂	hdjnyzhy	1
海街日记	hdjpriji	1
海军别动队	hdjybpdsdv	1
海军悍妇	hdjyhjfu	1
海军陆战队的故事	hdjyluvjdvdeguui	1
海军陆战队员	hdjyluvjdvyr	1
海军上将	hdjyuhjl	1
海军上将牌香烟	hdjyuhjlpdxlyj	1
海军上将乌沙科夫	hdjyuhjlwuuakefu	1
海军特别年少兵	hdjytebpnmucbk	1
海军突击队	hdjytujidv	1
海军最强的部队	hdjyzvqldebudv	1
骇客	hdke	1
骇客帝国动画版超越极限	hdkedigodshxbjicytjixm	1
骇客交锋	hdkejnfg	1
骇客军团故事	hdkejytrguui	1
骇客追缉令	hdkevvjilk	1
海口的声音	hdkzdeugyb	1
海口人	hdkzrf	1
海阔天空	hdkotmks	1
海阔天空大陆版	hdkotmksdalubj	1
海阔天空任我飞	hdkotmksrfwofw	1
海阔天空微电影	hdkotmkswwdmyk	1
海兰江畔稻花香	hdljjlpjdchxxl	1
海狼	hdlh	1
海狼国语版	hdlhgoyubj	1
海狼突击队	hdlhtujidv	1
海狼粤语	hdlhytyu	1
海狸	hdli	1
海力布	hdlibu	1
海陆空大逃亡	hdluksdatcwh	1
海伦	hdly	1
海伦娜的婚姻	hdlynadehyyb	1
海伦她妈	hdlytama	1
海螺姑娘	hdlogunl	1
海螺小姐新春特别篇	hdloxnjpxbiytebppm	1
海马洗头	hdmaxitz	1
海猫	hdmc	1
海绵宝宝历险记	hdmmbcbclixmji	1
海绵宝宝之海神王皇冠	hdmmbcbcvihdufwhhlgr	1
海绵出水	hdmmiuuv	1
海明威手稿之谜	hdmkwwuzgcvimi	1
海明威与盖尔霍恩	hdmkwwyugderhoen	1
海默父子	hdmofuzi	1
海南鸡饭	hdnjjifj	1
还能记得你多久	hdngjidenidojq	1
海女粉丝感谢祭	hdnvffsigjxpji	1
海鸥飞处	hdoufwiu	1
海鸥乔纳森	hdouqnnasf	1
海鸥食堂	hdouuith	1
害怕爱情	hdpaaiqk	1
海囚	hdqq	1
害群之马	hdqyvima	1
骇人手机	hdrfuzji	1
海瑞驯虎	hdrvxyhu	1
海瑟	hdse	1
海砂之男	hduavinj	1
还善款	hdujkr	1
海上传奇	hduhirqi	1
海上倒计时	hduhdcjiui	1
海上的女皇	hduhdenvhl	1
海上毒战	hduhduvj	1
海上风暴	hduhfgbc	1
海上钢琴师	hduhghqbui	1
海上花	hduhhx	1
海上花粤语	hduhhxytyu	1
海上皇宫	hduhhlgs	1
海上慌踪	hduhhlzs	1
海上梦境	hduhmgjk	1
海上明珠	hduhmkvu	1
海上男孩	hduhnjhd	1
海上飘来的消息	hduhpnlddexnxi	1
海上奇遇记	hduhqiyuji	1
海上神鹰	hduhufyk	1
海上生命线	hduhugmkxm	1
海上生明月	hduhugmkyt	1
海上天使	hduhtmui	1
海上营救	hduhykjq	1
海上有片红树林	hduhyzpmhsuulb	1
海神	hduf	1
海神的诅咒	hdufdezuvz	1
海神号	hdufhc	1
海神号遇险记	hdufhcyuxmji	1
海神密码	hdufmima	1
害时出世	hduiiuui	1
海狮敢死队	hduigjsidv	1
海市蜃楼	hduiuflz	1
海市蜃楼香港版	hduiuflzxlghbj	1
海石湾	hduiwj	1
海水玩具鸭	hduvwjjuya	1
海水正蓝	hduvvglj	1
海斯基的大盗	hdsijidedadc	1
海苔少年	hdtducnm	1
海苔亿万富翁	hdtdyiwjfuwg	1
海苔億萬富翁	hdtdyiwjfuwg	1
海滩	hdtj	1
海滩的一天	hdtjdeyitm	1
海滩救援队之食人海怪	hdtjjqyrdvviuirfhdgk	1
海滩俱乐部	hdtjjulebu	1
海滩女孩	hdtjnvhd	1
海滩派对	hdtjpddv	1
海滩上的一天	hdtjuhdeyitm	1
海滩上练肌肉	hdtjuhlmjirz	1
海炭市叙景	hdtjuixujk	1
海滩追缉令	hdtjvvjilk	1
海棠	hdth	1
海棠红	hdthhs	1
海棠花开	hdthhxkd	1
海天红尘	hdtmhsif	1
海天盛宴	hdtmugyj	1
海天盛宴名妓录合辑	hdtmugyjmkjiluheji	1
孩童世界	hdtsuijp	1
孩童姿势	hdtsziui	1
海图迷踪	hdtumizs	1
海豚的故事	hdtydeguui	1
海豚的眼睛	hdtydeyjjk	1
海豚湾	hdtywj	1
海外赤子	hdwdiizi	1
海外特派员	hdwdtepdyr	1
海望	hdwh	1
海王	hdwh	1
海雾	hdwu	1
海峡	hdxx	1
海霞	hdxx	1
海下尖刀	hdxxjmdc	1
海峡客家欢乐龙岩	hdxxkejxhrlelsyj	1
海峡两岸	hdxxllan	1
海鲜	hdxm	1
海鲜陆战队	hdxmluvjdv	1
海啸	hdxn	1
海啸奇迹	hdxnqiji	1
海啸与樱花	hdxnyuykhx	1
海啸之战	hdxnvivj	1
害羞的枪	hdxqdeql	1
海巡尖兵	hdxyjmbk	1
海燕旅馆	hdyjlvgr	1
海燕与沙娃的百利闺蜜故事微电影	hdyjyuuawadebdligvmiguuiwwdmyk	1
海洋	hdyh	1
海阳	hdyh	1
海洋的恩赐	hdyhdeenci	1
海洋的命运	hdyhdemkyy	1
海洋法语解说全集	hdyhfayujpuoqrji	1
海洋国语版	hdyhgoyubj	1
海洋姜文解说全集	hdyhjlwfjpuoqrji	1
海洋朋友	hdyhpgyz	1
海洋热	hdyhre	1
海洋日语版	hdyhriyubj	1
海洋日语解说全集	hdyhriyujpuoqrji	1
海洋深处	hdyhufiu	1
海洋视觉	hdyhuijt	1
海洋天堂	hdyhtmth	1
海洋新娘	hdyhxbnl	1
海洋星球	hdyhxkqq	1
海洋与天空	hdyhyutmks	1
海洋之城	hdyhviig	1
海洋之歌	hdyhvige	1
海洋之死	hdyhvisi	1
海鹰	hdyk	1
海鹰大陆版	hdykdalubj	1
海鹰号遇难记	hdykhcyunjji	1
海鹰战警	hdykvjjk	1
还有多久	hdyzdojq	1
还有多少天	hdyzdouctm	1
还有多远	hdyzdoyr	1
还有明天	hdyzmktm	1
海语	hdyu	1
海与山的交响	hdyuujdejnxl	1
海猿	hdyr	1
海员七号	hdyrqihc	1
海月姬	hdytji	1
海韵	hdyy	1
海云台	hdyytd	1
海云台国语版	hdyytdgoyubj	1
海贼	hdzw	1
海贼大乱斗	hdzwdalrdz	1
海贼王机关城机械巨兵	hdzwwhjigrigjixpjubk	1
海贼王狂欢男爵和神秘之岛	hdzwwhklhrnjjtheufmividc	1
海贼王梅利篇	hdzwwhmwlipm	1
海贼王奇迹樱花	hdzwwhqijiykhx	1
海贼王强者世界	hdzwwhqlveuijp	1
海贼王沙漠公主与海盗们	hdzwwhuamogsvuyuhddcmf	1
